Date,Purchase Bid,Sell Bid,MCV,Final_Volume,MCP,Month,DayOfWeek,MCP_Rolling,YearMonth,Quarter,IsWeekend,WeekOfYear,Day,MCP_lag1,MCP_lag7,MCP_roll7,MCP_vol30,MCP_Capped
2023-01-29,0.0678586294384326,0.1838593737752426,0.28822529378835665,0.28822534819537105,3827.4,1,6,0.20060740796852178,2023-01,1,1,4,29,0.3424183308713254,0.2877778064434756,0.20060740796852178,0.5034155054527829,0.21018606568416587
2023-01-30,0.08000895809362064,0.15950174349464857,0.27920890895274497,0.27920890895274497,4524.22,1,0,0.21076882026333071,2023-01,1,0,5,30,0.2585525648109517,0.24004081995361895,0.21076882026333071,0.508762390200155,0.35238204072304014
2023-01-31,0.07666817464611958,0.17137805727441507,0.2988295473396248,0.2988296017466393,4730.9,1,1,0.2156636611895119,2023-01,1,0,5,31,0.33712858447694555,0.2834397308482084,0.2156636611895119,0.5015731719657608,0.394558017476053
2023-02-01,0.05958575129568852,0.1467648846516482,0.19511764510337143,0.19511764510337143,4567.0,2,2,0.21710972878359674,2023-02,1,0,5,1,0.3604345914006383,0.2832658256150943,0.21710972878359674,0.5062069287035742,0.3611119046938833
2023-02-02,0.06135869989239803,0.13752707287740443,0.1902779235432372,0.1902779235432372,4611.47,2,3,0.2489589632572013,2023-02,1,0,5,2,0.3419526166822657,0.15098605222699032,0.2489589632572013,0.5109645691512876,0.37018663706376187
2023-02-03,0.064355849933123,0.14655209096182226,0.19977396061791786,0.19977385180388907,4615.5,2,4,0.2768544923209045,2023-02,1,0,5,3,0.3469672195848041,0.16912570577336714,0.2768544923209045,0.5149255233503283,0.37100901555376886
2023-02-04,0.08018567025504732,0.12043554892646866,0.195096535181779,0.1950964263677502,6150.78,2,5,0.31046662703244193,2023-02,1,1,5,4,0.34742165740124725,0.2901541927882838,0.31046662703244193,0.5100419270984724,0.6843046106252116
2023-02-05,0.05920342989663954,0.14374637471809582,0.21398344057227908,0.21398349497929353,4101.05,2,6,0.31628941098066615,2023-02,1,1,5,5,0.5205455509071844,0.21908906145638948,0.31628941098066615,0.48829716294327524,0.2660282179894785
2023-02-06,0.06382748730914439,0.13981016624227072,0.22124503597201367,0.22124503597201367,4786.16,2,0,0.321863027013547,2023-02,1,0,6,6,0.2894103584758856,0.2856718331809275,0.321863027013547,0.47171384806842814,0.4058346019320792
2023-02-07,0.08397561693250936,0.13477068062358208,0.23572007656372695,0.23571996774969817,5647.89,2,1,0.341374938771932,2023-02,1,0,6,7,0.36666591490849226,0.3054205878952403,0.341374938771932,0.47178694012798245,0.5816827945359785
2023-02-08,0.09975152775700429,0.11537338108067552,0.21862055041073758,0.21862055041073758,6763.29,2,2,0.38810807291278776,2023-02,1,0,6,8,0.46383780065628505,0.2897595616823707,0.38810807291278776,0.4567027461962751,0.8092959378992005
2023-02-09,0.08834091866718717,0.11635758548946623,0.22570510538557081,0.22570505097855637,6457.42,2,3,0.427386596681194,2023-02,1,0,6,9,0.5896144608202434,0.294008773614563,0.427386596681194,0.39789169394682194,0.7468788389566609
2023-02-10,0.08516717538304457,0.13162637928679086,0.2652358818830246,0.2652358818830246,6055.24,2,4,0.4580216961206833,2023-02,1,0,6,10,0.5551234198982873,0.2943938494878874,0.4580216961206833,0.36174789554233616,0.6648083225519444
2023-02-11,0.11879129198698841,0.13551801163225588,0.3143649262352419,0.3143648174212131,7450.8,2,5,0.48568380314926124,2023-02,1,1,6,11,0.5097721045094215,0.4410934243755894,0.48568380314926124,0.3529338736614194,0.9495920757812596
2023-02-12,0.07550394751799436,0.17172930929841418,0.2917751882577911,0.29177524266480553,4477.18,2,6,0.4936871787255283,2023-02,1,1,6,12,0.6671406501956452,0.24523695543535076,0.4936871787255283,0.3030043514071975,0.34278286350965836
2023-02-13,0.09870475198246974,0.1488126991805463,0.30640485358446745,0.30640485358446745,5865.3,2,0,0.5166493532911656,2023-02,1,0,7,13,0.33182417879816434,0.31070080942375256,0.5166493532911656,0.30597606104314556,0.6260483795266528
2023-02-14,0.17880876520464603,0.09282450612182738,0.26054768385803184,0.26054768385803184,9497.91,2,1,0.5985709124226908,2023-02,1,0,7,14,0.4883537623617236,0.39304111521030594,0.5985709124226908,0.3829783230119666,0.9999999999999999
2023-02-15,0.18137828608487952,0.09577565019920853,0.268893012577868,0.268893012577868,9710.7,2,2,0.661286540549259,2023-02,1,0,7,15,0.8979804016643926,0.49962017950459947,0.661286540549259,0.45812855733956975,0.9999999999999999
2023-02-16,0.15882634782687197,0.10811162844863689,0.26922429688863153,0.26922429688863153,8455.24,2,3,0.7037965870591845,2023-02,1,0,7,16,0.9219753949549512,0.4703935895855609,0.7037965870591845,0.4901916249179043,0.9999999999999999
2023-02-17,0.14854623278995036,0.10872225693534626,0.2745525390311841,0.27455259343819854,8230.73,2,4,0.7500871342966124,2023-02,1,0,7,17,0.7804050473043833,0.43196435516035114,0.7500871342966124,0.5146527611584741,0.9999999999999999
2023-02-18,0.1403403946748,0.1184946060284379,0.33181418067688095,0.3318142894909098,8336.39,2,5,0.7689309100565531,2023-02,1,1,7,18,0.7550884631431762,0.5653133590751299,0.7689309100565531,0.5332585829852814,0.9999999999999999
2023-02-19,0.09327443046870454,0.15473283212061353,0.3017299308709916,0.3017299308709916,5416.97,2,6,0.7889279651513881,2023-02,1,1,7,19,0.7670030784497244,0.2811770517712058,0.7889279651513881,0.5168397224888701,0.5345603029944371
2023-02-20,0.10749764866889176,0.1430977454385835,0.31551427441472607,0.31551427441472607,6181.02,2,0,0.7956459236682283,2023-02,1,0,8,20,0.4377984010103631,0.4138151463813857,0.7956459236682283,0.515876044307434,0.6904755102623857
2023-02-21,0.16442500769226095,0.1283979781284923,0.34532355116976987,0.34532355116976987,8831.62,2,1,0.7814684607891411,2023-02,1,0,8,21,0.5239555259864008,0.7609194809215449,0.7814684607891411,0.545459131049685,0.9999999999999999
2023-02-22,0.12093842600896208,0.14643626110540023,0.32737772390757924,0.32737777831459364,6990.27,2,2,0.7235825622462309,2023-02,1,0,8,22,0.8228470585582033,0.7812520603470271,0.7235825622462309,0.5391941320422187,0.8556144167234646
2023-02-23,0.11768210407737843,0.1319880766017867,0.28839439078915363,0.28839439078915363,6734.05,2,3,0.6869587087697318,2023-02,1,0,8,23,0.6152095713850769,0.6612899372890085,0.6869587087697318,0.5346006749900589,0.8033291024034676
2023-02-24,0.16154385225951598,0.11130899831361404,0.31894681295407074,0.31894681295407074,9394.95,2,4,0.7117312339961215,2023-02,1,0,8,24,0.5863172494671915,0.6398374846041315,0.7117312339961215,0.5652028074307562,0.9999999999999999
2023-02-25,0.14513095711962268,0.09840028487157262,0.27508104876919637,0.2750811031762108,9660.47,2,5,0.7399052949139531,2023-02,1,1,8,25,0.886370248418489,0.6499335433573457,0.7399052949139531,0.5723870847126933,0.9999999999999999
2023-02-26,0.11703190004330895,0.14882443445602295,0.3477220299931725,0.3477220299931725,6295.16,2,6,0.7585916118717129,2023-02,1,1,8,26,0.9163112729897047,0.3709761721164936,0.7585916118717129,0.5403819737051989,0.7137673913664543
2023-02-27,0.13226848796732582,0.09327496153561901,0.22870907987238076,0.22870907987238076,9100.52,2,0,0.8207133649754599,2023-02,1,0,9,27,0.5368263776908244,0.4439829267104106,0.8207133649754599,0.5506262775804731,0.9999999999999999
2023-02-28,0.13334925447277635,0.09271646992163793,0.23769401745366142,0.23769401745366142,9093.01,2,1,0.8262752779892597,2023-02,1,0,9,28,0.8531692245238554,0.6972539217063354,0.8262752779892597,0.5430475227832925,0.9999999999999999
2023-03-01,0.08800346899688091,0.13090314590485916,0.27735569722779396,0.27735569722779396,5417.39,3,2,0.7928071968035013,2023-03,1,0,9,1,0.8523223689403594,0.5213086464344172,0.7928071968035013,0.5318550184719026,0.5346460099338425
2023-03-02,0.09585716115777504,0.11680607009363586,0.2404850972930715,0.2404850972930715,7543.8,3,3,0.8100372326232508,2023-03,1,0,9,2,0.4378457617753522,0.49682622949566535,0.8100372326232508,0.5179623459688656,0.9685700409352668
2023-03-03,0.10917330251454212,0.1252846722521203,0.29841931845094744,0.29841931845094744,7970.94,3,4,0.779736839529479,2023-03,1,0,9,3,0.67762767672895,0.7510814134482255,0.779736839529479,0.5014503182298637,0.9999999999999999
2023-03-04,0.09456481969458227,0.11038553067408408,0.24735871627302375,0.24735871627302375,6687.27,3,5,0.7164724461990934,2023-03,1,1,9,4,0.7257935747228832,0.7764524670177259,0.7164724461990934,0.4800607586489812,0.7937829818668604
2023-03-05,0.07524054412798084,0.14277426391380396,0.25096154876748256,0.25096160317449695,4830.24,3,6,0.6853015612678581,2023-03,1,1,9,5,0.5810421623572131,0.4548892691871459,0.6853015612678581,0.47622492515069664,0.4148297492867957
2023-03-06,0.08536606575315636,0.13305055798547424,0.26939644068223567,0.2693964950892501,5665.46,3,0,0.6122096108597208,2023-03,1,0,10,6,0.3716365399578265,0.7229479421373336,0.6122096108597208,0.4804935846140293,0.5852682015010958
2023-03-07,0.08811779875273441,0.205384878963175,0.35943972309441197,0.3594397775014264,4150.91,3,1,0.5070505370409064,2023-03,1,0,10,7,0.4658190593249964,0.7222303441699227,0.5070505370409064,0.4793838972536138,0.27620285608172357
2023-03-08,0.09728516824960906,0.24418325842017213,0.4217735130658173,0.4216175825625084,3855.17,3,2,0.473809281643155,2023-03,1,0,10,8,0.29503275786245087,0.37101630409336617,0.473809281643155,0.49835158756027326,0.21585292689198066
2023-03-09,0.09147549828702077,0.19662248021911818,0.3809366417803542,0.3809366417803542,3857.11,3,3,0.39536309361436456,2023-03,1,0,10,9,0.26168401348654174,0.5741997253826154,0.39536309361436456,0.5273370276373037,0.21624881132637608
2023-03-10,0.08662709214063644,0.15483486630968135,0.2800224026322549,0.2800224026322549,5007.45,3,4,0.33230531176630057,2023-03,1,0,10,10,0.26190277511530097,0.6150139458619632,0.33230531176630057,0.5402434691161044,0.4509919557915444
2023-03-11,0.10060729147952566,0.15993732825401946,0.32418163825287544,0.32418163825287544,5825.78,3,5,0.31397434102427374,2023-03,1,1,10,11,0.3916193998714494,0.4923562916906743,0.31397434102427374,0.5435395502349805,0.617983764656907
2023-03-12,0.083050484371384,0.1602186702857898,0.2967346052496349,0.2967346596566493,4767.79,3,6,0.31264551640316424,2023-03,1,1,10,12,0.4838973399036998,0.31491275594884893,0.31264551640316424,0.5563180231652689,0.40208594365380923
2023-03-13,0.08141339959999748,0.12714758900556977,0.21460221154720327,0.21460226595421772,5461.41,3,0,0.3083036963241031,2023-03,1,0,11,13,0.36459444525884926,0.3947199695761394,0.3083036963241031,0.561069234136061,0.5436289134400724
2023-03-14,0.09050037061293008,0.12255241345794227,0.21706081012153278,0.21706081012153278,6020.39,3,1,0.3480828965270119,2023-03,1,0,11,14,0.4428096210011165,0.25000119440407365,0.3480828965270119,0.5447614116798059,0.6576966872227278
2023-03-15,0.10591189683807221,0.1353043579527767,0.30049309621233056,0.30049315061934495,6017.89,3,2,0.394101720939595,2023-03,1,0,11,15,0.5058422886525864,0.2217425495462698,0.394101720939595,0.543826904081316,0.6571865268691256
2023-03-16,0.0904100226555654,0.14431853658427338,0.30750871749990194,0.3075086630928875,5043.94,3,3,0.4193553466412973,2023-03,1,0,11,16,0.505560379337175,0.2219279210584905,0.4193553466412973,0.5279445424926872,0.45843825631272417
2023-03-17,0.07594082255368834,0.16024790993400026,0.30432101052541777,0.30432101052541777,3750.91,3,4,0.39261841646661605,2023-03,1,0,11,17,0.39573414823919445,0.33184558361927374,0.39261841646661605,0.5218215113151128,0.19457719950534846
2023-03-18,0.0693185957451949,0.16321851127728618,0.302312412367302,0.302312412367302,3634.17,3,5,0.34598486437903136,2023-03,1,1,11,18,0.2499272673966239,0.41003891846233376,0.34598486437903136,0.5341106600863923,0.17075475163353349
2023-03-19,0.07879393315596911,0.25294839838124866,0.40865592748371965,0.40865598189073404,2647.98,3,6,0.3008790882369337,2023-03,1,1,11,19,0.23676323000417232,0.30894551319720953,0.3008790882369337,0.5643892107562423,0.0
2023-03-20,0.09642347844630411,0.23495123365963666,0.4695651785967376,0.46936953097290673,3151.41,3,0,0.25172640809661667,2023-03,1,0,12,20,0.1255567708979376,0.3752225174789092,0.25172640809661667,0.5750399470793768,0.07224074671150627
2023-03-21,0.09861627698374736,0.23787245726366518,0.4559735991050699,0.45592327261673743,3262.27,3,1,0.19303853357340833,2023-03,1,0,12,21,0.1823254135609657,0.42863435660319127,0.19303853357340833,0.597293403360095,0.09486329743164867
2023-03-22,0.08547130819115273,0.17491816884911437,0.3286510112658973,0.328629139646103,3692.18,3,2,0.1435515726517041,2023-03,1,0,12,22,0.19482640024356968,0.4283954757884739,0.1435515726517041,0.6117412506765914,0.18259251247852215
2023-03-23,0.07248987148065002,0.1468200314881628,0.23345826816053095,0.23345826816053095,4157.03,3,3,0.1246797096459688,2023-03,1,0,12,23,0.24330465375897886,0.3353322879908881,0.1246797096459688,0.5891209768367205,0.277451728627342
2023-03-24,0.08693139341592408,0.15932965598174312,0.28048219631106297,0.28048219631106297,4644.93,3,4,0.14370286077109712,2023-03,1,0,12,24,0.295722871866578,0.21178026404929737,0.14370286077109712,0.586075863523033,0.3770146232363757
2023-03-25,0.09456590977633178,0.15108230145772725,0.28703394339374527,0.28717545603823463,5562.47,3,5,0.18473364566918077,2023-03,1,1,12,25,0.3507402938622705,0.20062548552525597,0.18473364566918077,0.5815773646061755,0.5642516355740937
2023-03-26,0.057511722119769404,0.1451464020406838,0.19872281709945,0.19537123619755253,3817.65,3,6,0.20962213717555506,2023-03,1,1,12,26,0.4542055231673077,0.10639273725881401,0.20962213717555506,0.538003923822509,0.20819644030511664
2023-03-27,0.08081732307970729,0.1465508368102446,0.26437178968011016,0.26437178968011016,5078.65,3,0,0.25063036716413717,2023-03,1,0,13,27,0.2574531184808472,0.15449664468007648,0.25063036716413717,0.4677480224352634,0.46552132266213897
2023-03-28,0.11209934949569796,0.11642969920518143,0.25067145056663,0.25068205993444065,7504.82,3,1,0.34090426462270945,2023-03,1,0,13,28,0.39964817717436657,0.16508957552790274,0.34090426462270945,0.48329093654391403,0.9606156207018989
2023-03-29,0.10492788004280613,0.13329203591352626,0.3095210153349979,0.31011568400253686,6716.01,3,2,0.405245974055045,2023-03,1,0,13,29,0.6732321466830551,0.20616847594995732,0.405245974055045,0.4324509622005423,0.799647785291873
2023-03-30,0.0737021117549233,0.13796566760056167,0.25398070281131385,0.25388385832565785,4430.0,3,3,0.4110542888160416,2023-03,1,0,13,30,0.5842829918471828,0.25058597463850163,0.4110542888160416,0.36404500032494463,0.33315511731647485
2023-03-31,0.07281666807931352,0.18337183130765458,0.32150328974733006,0.32173849127063936,3406.33,3,4,0.38469908984556683,2023-03,1,0,13,31,0.32650398619772,0.29720595443874,0.38469908984556683,0.3744552758281879,0.1242607776476301
2023-04-01,0.0723814777154142,0.19256682276374695,0.36732248337770496,0.36602346150156945,3074.67,4,5,0.33176314280960123,2023-04,2,1,13,1,0.21107114263483728,0.3848790355330435,0.33176314280960123,0.35593943119475335,0.0565808644973288
2023-04-02,0.06162608703571425,0.16457965990096682,0.2742694593351909,0.2713954087988003,3440.44,4,6,0.32373678675950207,2023-04,2,1,13,2,0.17367192521509683,0.2181574262789918,0.32373678675950207,0.3113519279087411,0.13122140551218053
2023-04-03,0.0805084335512377,0.1681781432733804,0.30272878924860813,0.30297726608343434,4101.66,4,0,0.30294818201045953,2023-04,2,0,14,3,0.2149175133343107,0.33864890922242386,0.30294818201045953,0.28930946395489376,0.2661526971157574
2023-04-04,0.0854373670094072,0.1616450347915085,0.2661478522586229,0.26523920071090384,4464.03,4,1,0.23824559402609818,2023-04,2,0,14,4,0.2894791443488459,0.5704750957195425,0.23824559402609818,0.28890581007109734,0.34009942004970994
2023-04-05,0.07837960299282143,0.15409778351104214,0.2769095597096037,0.2775641305000119,4577.12,4,2,0.1927338295129714,2023-04,2,0,14,5,0.33034133579910024,0.4951024655366649,0.1927338295129714,0.28170363157211015,0.36317703380526567
2023-04-06,0.09555706165214,0.1593496686576323,0.35194695229043466,0.3465437372820203,5128.16,4,3,0.20758942915226303,2023-04,2,0,14,6,0.34309378559105114,0.27666889303585984,0.20758942915226303,0.28299893447578334,0.47562453830487994
2023-04-07,0.09784279461364445,0.14911262057211708,0.3255765252884075,0.3257011717584287,5617.83,4,4,0.2546462049662505,2023-04,2,0,14,7,0.40523110925677436,0.17885484359517537,0.2546462049662505,0.2863230280312249,0.5755486264442639
2023-04-08,0.11264042643680926,0.16018278363421776,0.35816159351181115,0.3585143685932681,5975.6,4,5,0.316372821589389,2023-04,2,1,14,8,0.4604481230477781,0.14716395919151268,0.316372821589389,0.2929405219079931,0.6485566543275884
2023-04-09,0.0976404853507729,0.17239576544678029,0.35572600910457863,0.3559967928153143,4986.84,4,6,0.3492774556019373,2023-04,2,1,14,9,0.5007916013576754,0.18211413343117897,0.3492774556019373,0.2928663744784991,0.4467861938364467
2023-04-10,0.11113857126136421,0.14477415193598453,0.3241432269006996,0.32310666446209446,5735.64,4,0,0.38404563581651546,2023-04,2,0,15,10,0.38929533947519773,0.24529524235414177,0.38404563581651546,0.29177218359552304,0.5995894229474209
2023-04-11,0.1412993197701596,0.11777087098587513,0.29759331115812243,0.29759331115812243,7584.63,4,1,0.4504464382606164,2023-04,2,0,15,11,0.4737328176272258,0.2799205386857925,0.4504464382606164,0.33462774267941825,0.9769019798303001
2023-04-12,0.1165438407145593,0.1462207620314568,0.30116687267882675,0.30124842879343255,6538.52,4,2,0.49218153212521304,2023-04,2,0,15,12,0.6822318196682493,0.2907265512203465,0.49218153212521304,0.34753283501562665,0.763428440827521
2023-04-13,0.18834688141435688,0.12186101760963189,0.2746201125430856,0.27337576971643557,7128.93,4,3,0.534754349373846,2023-04,2,0,15,13,0.5642685580902338,0.34337970487708624,0.534754349373846,0.36604629346625267,0.883909950575665
2023-04-14,0.24200518436934154,0.12737686583041632,0.291942163385026,0.29398737746384207,7245.63,4,4,0.5693910302103862,2023-04,2,0,15,14,0.6308453896550559,0.39016881229414446,0.5693910302103862,0.38599440527393764,0.9077242358818224
2023-04-15,0.23753530415555119,0.11358711090507193,0.27674731799262275,0.2764113546786197,6856.63,4,5,0.5881377773030372,2023-04,2,1,15,15,0.6440049164984609,0.4243545679267152,0.5881377773030372,0.40275496077220124,0.8283432848612976
2023-04-16,0.1817359518167218,0.13131620968518556,0.2793815424094788,0.27649595758603257,6531.41,4,6,0.6210034721793702,2023-04,2,1,15,16,0.6001398270204441,0.3298762501827439,0.6210034721793702,0.40670352459778686,0.7619775447818758
2023-04-17,0.21691861775691837,0.1250771101660183,0.27798578486171616,0.2779857304547017,6472.83,4,0,0.6366895606090848,2023-04,2,0,16,17,0.5634668079972036,0.40142583180688496,0.6366895606090848,0.40628962199192004,0.7500234673762657
2023-04-18,0.3359902490403738,0.12962409046016166,0.3409875297490754,0.3409875297490754,7788.45,4,1,0.6410264866983486,2023-04,2,0,16,18,0.5568611089184832,0.5781011268485792,0.6410264866983486,0.406944490636648,0.9999999999999999
2023-04-19,0.22314022961263955,0.1438306716205654,0.3519802493832557,0.35189020577440144,6402.21,4,2,0.6381260530057395,2023-04,2,0,16,19,0.7052153223351114,0.4781428832149919,0.6381260530057395,0.3908651396094219,0.7356124577077067
2023-04-20,0.11670700613278999,0.14895033335796845,0.3180847338106896,0.3158913150246113,5107.68,4,3,0.5951174578829621,2023-04,2,0,16,20,0.5488977345767414,0.5345579319419004,0.5951174578829621,0.370127687157313,0.4714453046881696
2023-04-21,0.08389279053921618,0.18328954104770928,0.35453705261860147,0.3534372148222335,3965.36,4,4,0.525319162608556,2023-04,2,0,16,21,0.40292170814492406,0.5457088883729063,0.525319162608556,0.3659929666804023,0.23833875463735765
2023-04-22,0.07330621388317611,0.18114610641924048,0.3290813163428932,0.32742462275400364,3403.24,4,5,0.4518371824917727,2023-04,2,1,16,22,0.2741094484726154,0.5085390336028864,0.4518371824917727,0.37760066485867244,0.12363021945057762
2023-04-23,0.06554389039255756,0.2226716563983006,0.32103152652535094,0.31800361295219914,2764.39,4,6,0.37168171533065714,2023-04,2,1,16,23,0.21072270272098875,0.47746350617793565,0.37168171533065714,0.406001876556705,0.0
2023-04-24,0.08451265066131346,0.1939477332330012,0.3725061116759466,0.3714698756794281,3600.89,4,0,0.31057195420417133,2023-04,2,0,17,24,0.13868359626075488,0.4718660509274787,0.31057195420417133,0.41880155621696696,0.16396349700637902
2023-04-25,0.08231019003563607,0.18501758275720745,0.3420101095849762,0.3420101095849762,3831.78,4,1,0.22638107328175222,2023-04,2,0,17,25,0.23301045319741548,0.5975766019108554,0.22638107328175222,0.41862415094579936,0.21107986662367717
2023-04-26,0.06953695893928626,0.18390909192707108,0.2983087089906449,0.29827465019962207,3564.88,4,2,0.16600775122871064,2023-04,2,0,17,26,0.2590464699315525,0.465118145673343,0.16600775122871064,0.4308418101094657,0.1566151472730909
2023-04-27,0.09043796838768872,0.20257122573160707,0.39577218324957103,0.39573518647976985,3595.65,4,3,0.13383444951764417,2023-04,2,0,17,27,0.22894983141822944,0.3414227932429218,0.13383444951764417,0.4194298360179604,0.16289420090522855
2023-04-28,0.0817841264931655,0.18575287391073575,0.3486510297642822,0.34865108417129653,3501.95,4,4,0.12397391120430029,2023-04,2,0,17,28,0.23241957127231316,0.23227146033575183,0.12397391120430029,0.4186730889775981,0.14377339085221263
2023-04-29,0.08363164659137433,0.19730943278755345,0.3783619930442808,0.3783620474512953,3413.38,4,5,0.12418967231972139,2023-04,2,1,17,29,0.2218536101306932,0.17855958690818471,0.12418967231972139,0.42792231960471055,0.12569942984478877
2023-04-30,0.07606206937373407,0.20830466925111474,0.38458174852501226,0.38458174852501226,2798.23,4,6,0.12490972716645227,2023-04,2,1,17,30,0.2118661269042975,0.11751598351531276,0.12490972716645227,0.43732604035773465,0.00016937323739596444
2023-05-01,0.06881819867300781,0.2241779820253204,0.3727764057235527,0.3727764057235527,2254.68,5,0,0.09626477931723304,2023-05,2,0,18,1,0.14249952075416383,0.19744550411973852,0.09626477931723304,0.4524729426111214,0.0
2023-05-02,0.08427763894595715,0.21260336336578453,0.4058395483826074,0.4058394939755929,3095.11,5,1,0.08058975556010434,2023-05,2,0,18,2,0.08120679739741321,0.21950758064377426,0.08058975556010434,0.4570449148767272,0.06075193554838154
2023-05-03,0.08056997362091355,0.17033895685942527,0.3240832159638015,0.3240832159638015,3673.84,5,2,0.08290823003113851,2023-05,2,0,18,3,0.17597681577790064,0.19400466486454984,0.08290823003113851,0.46054206939471326,0.1788499761244955
2023-05-04,0.08245854025190778,0.1586884620294412,0.3219871313265088,0.3219871313265088,4064.92,5,3,0.09289345869323662,2023-05,2,0,18,4,0.24123656702112073,0.196944809932091,0.09289345869323662,0.4625697043518873,0.25865538055921733
2023-05-05,0.09385529539367227,0.16587770678384026,0.3332351830793314,0.3332351830793314,5036.0,5,4,0.12553530673187446,2023-05,2,0,18,5,0.28533620504955975,0.18799155699648465,0.12553530673187446,0.46218242781602686,0.45681798702968324
2023-05-06,0.09566339417188585,0.1638680722122562,0.3470842165632036,0.3470842165632036,5399.62,5,5,0.16779895149460317,2023-05,2,1,18,6,0.3948388042534478,0.17952848749267833,0.16779895149460317,0.4628977270055507,0.5310197901404369
2023-05-07,0.07058074194392673,0.18410147877908342,0.3126525742706074,0.3126525742706074,3955.51,5,6,0.19242380589840674,2023-05,2,1,18,7,0.4358419503614079,0.12074947422332685,0.19242380589840674,0.464412862221306,0.2363287228441644
2023-05-08,0.1152304111244309,0.14699552312677902,0.2716635265658298,0.2716635809728442,5135.08,5,0,0.2537135807365753,2023-05,2,0,19,8,0.2729987257698944,0.06881200748748026,0.2537135807365753,0.45985442948397476,0.47703666216365115
2023-05-09,0.14713477512104045,0.14614753749577283,0.34981457817452827,0.34981457817452827,6624.05,5,1,0.32880313011076173,2023-05,2,0,19,9,0.4060114342418332,0.14911704873264178,0.32880313011076173,0.4716944226872723,0.7808820468449643
2023-05-10,0.10119293294452299,0.1513948539473301,0.3047140467975406,0.3047140467975406,5576.55,5,2,0.36928940544832994,2023-05,2,0,19,10,0.5739132395890891,0.2044160462931909,0.36928940544832994,0.47076737448698164,0.567124858685582
2023-05-11,0.10548501091513719,0.15231540120532924,0.28059672307640326,0.28059666866938887,5865.1,5,3,0.40759402524702953,2023-05,2,0,19,11,0.4557932364317047,0.2417846499010556,0.40759402524702953,0.44564145427788343,0.6260075666983648
2023-05-12,0.08738365842395406,0.15507784921962658,0.266070485484127,0.266070485484127,5484.49,5,4,0.4171370925700298,2023-05,2,0,19,12,0.48833120961649074,0.3345736025233459,0.4171370925700298,0.43547634394048623,0.5483387138245291
2023-05-13,0.07820621062581365,0.16251675972023463,0.25063597719323244,0.25063597719323244,4961.89,5,5,0.4078229788566872,2023-05,2,1,19,13,0.4454122078009946,0.36931833926235513,0.4078229788566872,0.4123802473115083,0.4416947935074954
2023-05-14,0.07202576422088691,0.1982422528145625,0.2883263276141224,0.2883263276141224,3628.08,5,6,0.40085585242450367,2023-05,2,1,19,14,0.3864818845073918,0.23133026992576547,0.40085585242450367,0.38828630587513985,0.16951200101215813
2023-05-15,0.0771668176776734,0.1794201251016199,0.33372016720581293,0.33372016720581293,3315.91,5,0,0.36214715929426106,2023-05,2,0,20,15,0.23607649891183008,0.3440409269722239,0.36214715929426106,0.37118795310070923,0.10580929797854055
2023-05-16,0.13133641852234007,0.17050274905546708,0.3481060347009026,0.33470390043342263,5565.9,5,1,0.33963161449318896,2023-05,2,0,20,16,0.20087504651503707,0.4863154736481018,0.33963161449318896,0.3570352573849778,0.5649515755792359
2023-05-17,0.20729289861388472,0.15407081925212254,0.38440258622654877,0.3813002438576793,7446.51,5,2,0.3794210282400233,2023-05,2,0,20,17,0.454592302748052,0.3862244122815316,0.3794210282400233,0.37940207139465737,0.9487166406144779
2023-05-18,0.20568037041136406,0.20088815431439339,0.47289880518387856,0.47289880518387856,6286.46,5,3,0.3883868175490813,2023-05,2,0,20,18,0.6666568938103992,0.4137960359162083,0.3883868175490813,0.3432061057454682,0.7119920333359181
2023-05-19,0.1537760486306477,0.14435114452529244,0.3573324306121502,0.3573324850191646,7731.67,5,4,0.43620280012817997,2023-05,2,0,20,19,0.5358453332731927,0.37742786516037974,0.43620280012817997,0.3757653270733457,0.9999999999999999
2023-05-20,0.10572906039918022,0.19576163057621546,0.3342243570083825,0.3342229424260077,5442.98,5,5,0.4464395373094376,2023-05,2,1,20,20,0.6988125979634872,0.3274922196518647,0.4464395373094376,0.37814977505042763,0.539868011313316
2023-05-21,0.10396023429345058,0.18440251099062296,0.35844081030978103,0.35844081030978103,5002.42,5,6,0.47568304138910994,2023-05,2,1,20,21,0.4407313855279034,0.20004357186060448,0.47568304138910994,0.37784023455121135,0.4499655131600965
2023-05-22,0.13265802372558963,0.22357477094937034,0.32517451185890656,0.32665334891767855,5456.94,5,0,0.5212403412855702,2023-05,2,0,21,22,0.3910521983288417,0.17021500228847822,0.5212403412855702,0.37525578037974366,0.5427167467278314
2023-05-23,0.13817636438570924,0.2550776252639877,0.4730836258118411,0.4705423829826176,6343.97,5,1,0.5377962832062528,2023-05,2,0,21,23,0.44230556714516084,0.38520678001083564,0.5377962832062528,0.3717148462600805,0.7237277621101864
2023-05-24,0.08719467788792855,0.24420534940438998,0.38196754588946025,0.38196754588946025,3307.37,5,2,0.44972276611707857,2023-05,2,0,21,24,0.5423303751649171,0.564903439597075,0.44972276611707857,0.3751110453209013,0.10406659021063491
2023-05-25,0.07059389229375923,0.23383399960135898,0.3700393520494551,0.36890202782015635,2661.15,5,3,0.3725826350177311,2023-05,2,0,21,25,0.19991204429359166,0.45405796395192954,0.3725826350177311,0.3903468983321193,0.0
